/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-202-109-N.jpg,747,47,1695,1434,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-203-184-N.jpg,723,58,1829,1449,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-204-189-N.jpg,699,182,1690,1419,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-205-141-N.jpg,705,167,1734,1484,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-206-143-N.jpg,799,173,1675,1423,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-207-004-N.jpg,705,156,1736,1397,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-208-266-N.jpg,684,149,1712,1460,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-209-172-N.jpg,721,190,1758,1468,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BF-213-188-N.jpg,751,28,1675,1428,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-228-145-N.jpg,734,158,1725,1425,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-229-209-N.jpg,731,97,1718,1484,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-230-232-N.jpg,681,143,1747,1538,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-231-155-N.jpg,640,25,1795,1458,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-232-213-N.jpg,749,125,1731,1421,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-233-285-N.jpg,738,145,1764,1534,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-234-172-N.jpg,725,252,1762,1454,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-235-226-N.jpg,705,123,1734,1412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-236-248-N.jpg,699,119,1775,1469,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-237-188-N.jpg,697,136,1845,1534,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-238-242-N.jpg,745,160,1721,1425,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-239-136-N.jpg,745,21,1740,1495,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-240-207-N.jpg,760,158,1766,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-241-235-N.jpg,751,184,1721,1465,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-242-233-N.jpg,708,36,1801,1499,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-243-218-N.jpg,712,178,1721,1478,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-244-197-N.jpg,751,154,1716,1465,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-245-164-N.jpg,681,67,1723,1491,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-246-192-N.jpg,734,204,1786,1447,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-247-240-N.jpg,679,38,1773,1371,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-248-128-N.jpg,729,58,1760,1408,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-249-235-N.jpg,712,43,1697,1449,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-250-170-N.jpg,690,199,1738,1493,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-251-013-N.jpg,795,112,1653,1432,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-252-161-N.jpg,731,165,1690,1510,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-BM-253-004-N.jpg,679,154,1723,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-034-028-F.jpg,842,178,1631,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-034-033-HO.jpg,779,223,1634,1417,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-034-061-HC.jpg,790,158,1638,1417,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-035-019-F.jpg,699,147,1755,1380,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-035-024-N.jpg,734,123,1681,1404,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-035-027-HO.jpg,727,97,1749,1397,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-035-030-HC.jpg,714,134,1742,1404,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-035-033-A.jpg,725,67,1708,1404,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-036-015-A.jpg,753,54,1758,1373,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-036-023-N.jpg,727,125,1766,1347,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-036-026-HO.jpg,718,88,1749,1380,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-036-030-HC.jpg,768,108,1695,1362,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-036-040-F.jpg,753,141,1738,1415,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-037-016-A.jpg,692,158,1760,1445,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-037-024-F.jpg,768,136,1729,1404,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-037-029-N.jpg,701,169,1742,1421,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-037-034-HC.jpg,721,99,1695,1419,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-038-021-N.jpg,803,69,1712,1436,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-038-023-HO.jpg,758,97,1747,1469,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-038-027-HC.jpg,768,143,1760,1428,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-038-030-A.jpg,773,73,1705,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-038-033-F.jpg,736,149,1718,1469,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-039-005-HO.jpg,755,141,1703,1371,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-039-008-HC.jpg,758,136,1716,1373,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-039-025-N.jpg,792,193,1692,1408,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-039-032-A.jpg,762,149,1703,1399,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-039-044-F.jpg,781,241,1701,1412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-200-099-N.jpg,755,167,1651,1412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-201-156-N.jpg,736,152,1703,1441,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-202-056-N.jpg,725,130,1666,1421,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-203-229-N.jpg,786,123,1640,1421,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-204-038-N.jpg,695,173,1751,1502,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-205-006-N.jpg,710,71,1690,1382,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-206-147-N.jpg,712,219,1710,1402,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-207-014-N.jpg,695,121,1751,1402,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-208-068-N.jpg,773,230,1731,1460,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-209-052-N.jpg,751,160,1695,1354,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-210-086-N.jpg,675,119,1708,1402,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-211-001-N.jpg,660,134,1727,1410,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-212-050-N.jpg,668,197,1703,1410,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-213-031-N.jpg,708,38,1692,1447,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-214-122-N.jpg,714,38,1705,1469,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-215-145-N.jpg,701,23,1784,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-216-079-N.jpg,729,23,1647,1384,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-217-085-N.jpg,701,84,1721,1408,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-218-087-N.jpg,708,110,1721,1412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-219-038-N.jpg,712,32,1808,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-220-101-N.jpg,736,158,1697,1454,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-221-005-N.jpg,738,93,1701,1465,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-222-092-N.jpg,766,175,1753,1421,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-223-133-N.jpg,701,136,1775,1375,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WF-224-099-N.jpg,668,69,1775,1499,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-017-011-A.jpg,697,41,1779,1460,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-017-019-F.jpg,697,65,1718,1441,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-018-002-N.jpg,740,173,1758,1465,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-018-004-HO.jpg,734,49,1771,1467,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-018-005-HC.jpg,729,19,1779,1491,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-018-007-A.jpg,703,67,1745,1482,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-019-003-N.jpg,758,65,1660,1406,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-019-006-HC.jpg,729,106,1708,1443,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-019-009-HO.jpg,760,112,1705,1462,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-019-013-A.jpg,758,106,1731,1430,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-019-017-F.jpg,716,112,1777,1504,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-020-001-N.jpg,714,43,1810,1460,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-020-003-HO.jpg,749,58,1705,1460,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-020-005-HC.jpg,686,67,1803,1460,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-020-008-A.jpg,712,62,1751,1480,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-020-012-F.jpg,697,69,1712,1493,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-021-001-N.jpg,695,119,1723,1491,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-021-004-HO.jpg,673,108,1777,1528,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-021-006-HC.jpg,714,125,1747,1525,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-021-009-A.jpg,688,88,1749,1478,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-022-001-N.jpg,766,112,1710,1425,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-022-003-HC.jpg,781,180,1681,1415,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-022-005-HO.jpg,775,143,1695,1432,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-022-008-A.jpg,773,115,1677,1423,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-022-012-F.jpg,753,149,1699,1454,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-023-001-N.jpg,723,93,1684,1530,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-222-057-N.jpg,703,65,1738,1421,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-223-056-N.jpg,749,47,1692,1443,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-224-197-N.jpg,690,104,1714,1419,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-225-127-N.jpg,764,106,1690,1412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-227-099-N.jpg,727,206,1710,1452,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-228-065-N.jpg,766,119,1725,1436,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-229-129-N.jpg,699,171,1768,1493,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-230-131-N.jpg,710,108,1827,1525,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-231-112-N.jpg,681,88,1740,1419,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-232-070-N.jpg,668,17,1736,1423,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-233-106-N.jpg,714,52,1758,1530,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-234-118-N.jpg,766,28,1712,1412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-235-147-N.jpg,692,21,1799,1434,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-236-072-N.jpg,653,88,1890,1443,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-237-052-N.jpg,605,15,1862,1515,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-238-020-N.jpg,742,52,1710,1465,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-239-128-N.jpg,616,58,1753,1391,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-240-125-N.jpg,608,86,1801,1486,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-241-072-N.jpg,714,45,1766,1454,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-242-011-N.jpg,721,2,1927,1506,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-243-107-N.jpg,671,28,1825,1402,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-244-003-N.jpg,679,91,1788,1449,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-245-123-N.jpg,727,125,1725,1380,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-247-084-N.jpg,708,63,1736,1443,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-248-036-N.jpg,723,102,1753,1388,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CFD-WM-249-239-N.jpg,703,41,1825,1443,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CHINA-KENYA-.jpg,42,9,224,216,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/CHINA-KENYA-.jpg,663,16,884,248,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00001.JPG,64,67,183,166,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00001.JPG,229,23,341,125,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00001.JPG,407,101,511,195,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00001.JPG,545,52,669,173,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00112.JPG,73,35,161,130,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00112.JPG,232,5,370,178,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture00112.JPG,422,14,611,235,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture091.JPG,41,31,302,375,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture091.JPG,449,25,760,393,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture0990.JPG,32,1,221,208,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture0990.JPG,22,233,202,438,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture0990.JPG,263,5,437,201,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture0990.JPG,496,1,674,209,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture0990.JPG,254,241,425,442,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture0990.JPG,493,234,659,448,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture_1133.JPG,8,90,134,246,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture_1133.JPG,160,75,265,197,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture_1133.JPG,297,103,423,243,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture_1133.JPG,427,23,518,162,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capture_1133.JPG,492,89,614,238,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capturef12.JPG,55,32,245,292,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Capturef12.JPG,391,29,598,306,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureop0.JPG,26,12,203,208,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureop0.JPG,24,241,201,461,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureop0.JPG,250,241,426,455,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureop0.JPG,487,240,663,455,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureop0.JPG,269,8,436,216,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureop0.JPG,507,5,678,221,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureu7.JPG,34,69,148,183,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Captureu7.JPG,286,1,404,129,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Cellulant-co-Founder-co-CEO-Ken-Njoroge-with-Murage-Group-Head-of-Operations.jpg,598,64,826,343,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Cellulant-co-Founder-co-CEO-Ken-Njoroge-with-Murage-Group-Head-of-Operations.jpg,1192,222,1467,506,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ai_660x450_021819042139.jpg,14,1,204,227,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ai_660x450_021819042139.jpg,9,241,193,447,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ai_660x450_021819042139.jpg,232,226,436,448,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ai_660x450_021819042139.jpg,470,230,660,445,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ai_660x450_021819042139.jpg,250,3,426,218,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ai_660x450_021819042139.jpg,472,6,638,219,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/aiportraitsfeattt-800x420.jpg,64,36,364,383,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/aiportraitsfeattt-800x420.jpg,432,15,741,393,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/allisonragsdalephotography-1053.jpg,243,200,552,546,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/allisonragsdalephotography-1053.jpg,574,43,847,389,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/allisonragsdalephotography-1053.jpg,802,353,1127,727,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/allisonragsdalephotography-1053.jpg,1167,204,1459,526,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ap_9311230149_wide-21cb17db64e211793f8be25b720d76a4de792e7f-1500x844.jpg,254,180,464,415,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/ap_9311230149_wide-21cb17db64e211793f8be25b720d76a4de792e7f-1500x844.jpg,1043,54,1227,275,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,45,312,348,596,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,252,105,463,340,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,409,379,658,634,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,524,232,728,439,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,684,285,891,539,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,916,364,1104,603,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,884,201,1152,398,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,1265,179,1443,369,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,1270,418,1472,657,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,1438,320,1626,568,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,1599,203,1811,429,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,1653,469,1858,742,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/banner-diverse-group-of-people-2.jpg,1767,278,2000,531,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/bb-nikon-b.jpg,141,244,347,483,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/bb-nikon-b.jpg,412,195,593,414,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/bb-nikon-b.jpg,623,196,802,458,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/bb-nikon-b.jpg,793,145,958,391,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/bb-nikon-b.jpg,1048,183,1273,412,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/c91961625957326e34f4c207b30a31be--short-hair-styles-beautiful-black-women.jpg,76,90,325,388,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/c91961625957326e34f4c207b30a31be--short-hair-styles-beautiful-black-women.jpg,256,11,494,332,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/c91961625957326e34f4c207b30a31be--short-hair-styles-beautiful-black-women.jpg,434,190,683,520,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cap11.JPG,443,63,598,255,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cap11.JPG,302,106,392,208,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cap11.JPG,415,8,508,118,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cap11.JPG,10,94,128,210,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cap11.JPG,145,16,247,119,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cd1c44219d8c3ea8b571a78cef89895b.jpg,224,311,671,996,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cd1c44219d8c3ea8b571a78cef89895b.jpg,646,335,1026,947,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cd1c44219d8c3ea8b571a78cef89895b.jpg,874,21,1360,571,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/cd1c44219d8c3ea8b571a78cef89895b.jpg,1232,497,1723,1096,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/chh-696x418.jpg,146,36,314,219,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/chh-696x418.jpg,402,7,588,199,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/china1-e1581584738698.jpg,276,3,485,265,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/china_computers001-e1470084428861.jpg,111,424,1168,1552,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/china_computers001-e1470084428861.jpg,1137,209,1991,1049,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/china_computers001-e1470084428861.jpg,2368,32,2934,861,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,1,88,98,201,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,224,200,327,318,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,167,120,268,229,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,195,50,308,166,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,328,102,416,208,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,388,193,497,308,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,439,83,541,194,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,492,184,591,283,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,561,110,656,209,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,658,127,748,236,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/Diversity in Tech.jpg,737,103,806,208,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/EM-thegang-1-5.jpg,66,11,152,93,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/EM-thegang-1-5.jpg,1,50,71,151,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/EM-thegang-1-5.jpg,87,90,170,197,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/EM-thegang-1-5.jpg,173,46,252,151,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/EM-thegang-1-5.jpg,263,89,347,203,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/EM-thegang-1-5.jpg,275,1,350,81,face
/content/drive/My Drive/Colab Notebooks/REAL_IMAGES/FB_IMG_1575820471328.jpg,104,131,219,281,face
